review,rating,sentiment
"Bisa gak shope buat bunga cicilan kredit pake sytem spylater yg dari 2,95%/bulan jadi di bawah 1%/bulan aja, solnya kemahalan klo buat beli barang semacam hv,Tv,dll. masa kalah sama apk toko seblh yg bunga cicilannya bahkan ada yg 0%/bulannya..Klo bisi di setiap kreditan/cicilan yg menggunakan spylater 5jta barang harga ke atas di kasih bunga 0,3% aja min, mohon di pertimbangkan min, sipa tau dengan saran saya ini apk mimin bisa jadi tambah banyak peminat...jujur saya udh lama pake apk ini.",3,netral
"Respon cepat,barang sampai dengan barang di ingat selamat,perlu sesuai harga...🙏",5,positif
aplikasi belanja online NO 1,5,positif
"tolong bgt kalo bisa di pakai on off ai aja, saya chat seller bener bener dijawab ai ga nyambung, terus pas udh dijawab sm ai sellernya ga bales, atau ga ai nya perbaiki lah",3,netral
"busuk2 spx busuk. sengaja bgt kalo make expedisi lain gaada gratis ongkir. giliran overload begini, bener2 gaada update. tinggal kirim kerumah pun ampe. mau 3 hari. masa kalah ama JnT. sekiranya gasanggup gausah monopoli. gua cuma pengguna, dan pemakai apk kalian. tolong lah gausah maksa. perbaikin tuh expedisi busuk kalian.",1,negatif
lama lama shopee tidak mengenakan. udah jasa kirimnya lama.. dalam pengantaran pun tidak mau mengonfirmasi dulu ke pihak pembeli keurirnya.. entah siapa yg nerima paket itu yang punya atau yg di beri kepercayaan untuk di titipin paket sama yg punya.. asal kasih ke orang tiba² di paket terima padahal yg pesen tidak pernah menerima paket itu sedangkan paket sudah di bayar.. masih enak di sebelah. bikin kecewa lama lama,3,netral
apa ini min kok dah kali mesan ke batal mulu setiap,3,netral
ini fitur nya ga bisa dipake,2,negatif
Semua barang bagus dan sesuai dengan keinginan,5,positif
ini sangat membantu untuk keperluan mendadak,5,positif
tolong dongg estimasi tiba nyaa smaa pas tiba tu harus sma dongg masa estimasi tiba nya tanggal 14 tapii tanggal 13 sudaa sampaii pas saya ga di ruma lagii jadi paket nya di return oleh kurir,4,positif
"setelah diupdate malah gak layar putih ngeblank, bisa melihat deskripsi produk dll.",3,netral
"shope bulan ini pingiramnya slalu bermasalah sudah tidak tepat waktu molor berkepanjangan parah 2,4 hari bahkan nyampai seminggu baru tiba jadi males MW cek out,,, apa hrus beralih ke sebelah saja,,, ada apa ini shope,,,???",3,netral
"overall good, tapi ada salah satu fitur Shopee video, katalog bisa melihat konten², masalahnya di beranda Shopee video saya muncul terus konten yang ga semestinya ada, yang bisa merusak, padahal cache sudah dibersihkan dan tidak pernah mencari dimana berbau itu. Dimana hal itu membuat saya risih, tolong lah lebih protektif shopee",3,netral
"belanja barang di shopee 2 barang yang sama tapi di penjual yang berbeda , barang tidak kunjung datang sampai sekitar 5 sampai 6 hari, dan ujung ujung nya diBATALKAN. pembeli KECEWA UPDATE BARU TGL 15 maret 2026 PELAYANAN SANGAT BURUK SANGAT BURUK",1,negatif
sangat mantap gw beli baju di Shopee kadang sesuai kadang kagak😹,5,positif
jelek bngett woi saldo gwe ga bisa pake di samsek di tarik balik juga kaga bisa gmna sih,1,negatif
kurir pengembalian menyepelekan barang,3,netral
Belanja Dan Voucher Tidak Berlaku Bagi Aku...Mikir Mau Promo Mikir 10X,3,netral
kurir spx gajelas semua,1,negatif
bagus gratis ongkir,5,positif
ok on my,5,positif
byasa' aj,3,netral
istimewa asik,5,positif
baru nyoba,5,positif
"enak skrng adax shopee ngga prlu cape"" kluar utk belanja hemat..bnyk diskonx murah"" smpai rmh pula..shopee🫶",5,positif
saya kecewa gak bisa lagi cod,3,netral
baru perta .untuk mencari kebutuhan info motor alat yang mencual segaka kebutuhan .dan harga terjangkau,3,netral
"jujur udah pesanan, make Shopee tapi sekarang gatau kualitas pengiriman menurun, estimasi lewat, pesanan di batalkan tanpa pemberitahuan, kurir cuek lama kirim lama semoga cepat ada pemulihan",3,netral
"kebanyakan iklan dan video jadi berat bgt lemot ngeheng, ngeselin kan padahal mau belanja",2,negatif
SIUP kan ditingkat lg,3,netral
tolong shopee klu punya kurir yang cepet dikit jangan cumaa lamaa doang udah 4 Hari nungguin paket gw kagak datang datang maunya apa sih,1,negatif
nggak ada veev,5,positif
"kurir2nya banyak nakal dan sukan bohong, untuk apk bagus",1,negatif
Shopee makin ke sini agak laen Pesenan gue pagi di antar ke tujuan malemnya di anter lagi ke gudang katanya gagal kirim begitu ajh udah 3 hari bukan sekali 2x gue begini Udah chat cs nya cuma nunggu suruh Sampe kapan tolong tingkatin kualitas kurir² kalian,1,negatif
apk gak jelas. nomor hp udah selesai tapi disuruh buat verifikasi shoppepay PADAHAL GAK PERNAH SEKALIPUN DOWNLOAD SHOPPEPAY!! HOEYYY GIMANA NIH MIN?,1,negatif
"masih toko toko byk penipuan,hrsnya sopee seleksi toko nya hrs lebih selektif biar GK merugikan org lain",1,negatif
apk lemott bgt shopefoodnya nyri driver 20m3nnit dicancel ribet. payah,1,negatif
iklan nya nyusahin,1,negatif
banget susah sekarang dapat driver klo Shopee food masa nunggu setengah jam buat nunggu dapat driver bahkan kemarin sampe sejam loh nunggu makanannya udah jelek bgt nih Shopee food,3,netral
Hp juga ip 15 tapi masa gk bisa dewnload ini trus ku shope nya ngelag pas dwonload,3,netral
pengirimannya terlalu lama,3,netral
ok bagus,5,positif
"gk jelas bgt aplikasi nya udh 2x check out barang sendiri saat gk di gunakan, ada COD 300 rbu isinya skincare gk jls, akhirnya gw tolak codnya dan jelasin ke kurirnya kalo itu ke check out sendiri, akhirnya ke ulang lagi kmren ke check out rak 30 rbu, langsung di kirim trs langsung sampai di hari paket karna cuma 30 rbu akhirnya gw bayar, pdhal paket yang bnr2 butuh malah stack di dc cakung berhari2, giliran berikutnya, gk jelas malah sampe duluan",1,negatif
parah 2 x blanja di warung tanaman tp gk dpt bonus air😤☹️,1,negatif
buat oke.. belanja yg kecewa ngaktifin paylater udh 4x gak di acc,3,netral
pelayanan kurir tolol,5,positif
paket stuck gak ada respon keterlambatan sampe kelewag estimasi 1minggu,1,negatif
pengajuan pengembalian dana udah ky pengemis. paket ga tepat waktu. giliran minta pengajuan pengembalian dana naudzubillah. sebelumnya pengajuan pengembalian dana ga pernah selama ini.,1,negatif
SPX busuk,1,negatif
fitur lancar. saya shopee. belanja di suka,5,positif
tindak min banyak toko palsu ngaku2 laporan shope sya sudah dri belom ditindak2,3,netral
"dikejar seperti maling.. padahal selama bertahun-tahun pembayaran S pay later tidak pernah lewat dan di denda..baru sekali lewat 1 hari dan baru 1 X telat bayar dan dikenakan denda sebesar 5 persen,saya setuju dengan ketentuan yang ada..yang pasti denda untuk 1 bulan dan saya juga tidak mau rugi pastinya.. menunggu sampai jatuh tempo berikut..ehh sudah konfirmasi masih di telp terus setiap saat seperti maling. padahal gak sampe 2 juta..masa bodoh telp terus biar capek",1,negatif
"lemot parah... paling banyak makan ram ekspedisi tapi masih lemot aja, sistem, khususnya, spx pengirimannya juga ngga sat set, ngajuin keluhan kebanyakan dijawab sama bot, ngga ada solusi, mau ngajuin pengembalian juga ribet",1,negatif
"tolong game yang mesin capit udah ya, setiap kenapa keambil jatuh lagi, takut rugi kah?",5,positif
sekarang ga lelet sesuai tanggal garansi,3,netral
makin lama pengiriman,1,negatif
mantappppp,5,positif
tidak bisa pesan dan bolak balik di suruh klarifikasi no trss,1,negatif
shopee tetap yg terbaik,5,positif
mantap aplikasi serba guna kebutuhan pokoknya baguss sekali membantu dan gampang cari barang yang susah,5,positif
"kecewa dengan pengiriman nya , tolong nya🙏 kondisikan agen SPX biar gak lama pengiriman di",3,netral
skarang shopee uda stengah layanannya. dlu3-4 hari bisa sampai kiriman. skarang harus mnunggu sampe jelek bulan. . kiriman lewat reguler mala pakai via laut. kan sangat tdk profesional. sya tdk belanja di aplikasi ini lagi.,1,negatif
josjis,5,positif
saya suka dengan aplikasi shopee karena memudahkan sy untuk berbelanja,5,positif
ok sangat bagus dan memudahkan belanja,5,positif
sangat membantu dalam memenuhi kebutuhan sehari2,5,positif
pokonya shopee emang ok bingit,5,positif
"akhir² ini jelek banget layanan shoope. semua paket nyangkut di kab. bogor, cileungsi",3,netral
drivernya kenapa sih setiap pesan Shopee food itu dapat ini susaaaahhhh banget padahal bgtu banyak driver Shopee food,1,negatif
"setiap kita pesan selalu cepat dtng ny dan sesuai dngn kita mau,, setiap senang bisa pakai apk shopee gampang dan mudah,, sekarang kok beda ya, saya pesanan saya dtng gak pemberitahuan oleh kurir nya,,",3,netral
"pengiriman tertahan mulu di DC, udah seminggu masih aja di DC yang sama, dan estimasi tiba terus diundur, saya juga punya kepentingan lain selain nungguin paket, padahal di tanggal tertentu saya gak ada dirumah. untuk masalah chat bot AI saya rasa responnya sangan mengganggu terutama jawabanya yang terus berputar putar meskipun keluhan sudah dijelaskan, untuk masalah CS mending gak usah menggunakan Chat bot AI yang tidak memiliki emosi dan tidak bisa saling mengerti, mending manusia aja",1,negatif
ganggu banget iklannya,3,netral
.emudahkan belanja,5,positif
"masih spam nanya sama toko malah gak bisa ke kirim pesan nya, kata nya spam apa nya yg asik baru dikit aku ngirim pesan ke admin toko",3,netral
"Sudah dapat otp, password SDH benar. harus verifikasi dg shopepay. Halah mau belanja apa mau diperiksa KPK? ribet amat, gue harus ingat pin shopepay. kayak maling mau diperiksa polisi jadinya",1,negatif
layanan oke,5,positif
bagus murah,3,netral
shoope bagus tolong di pengiriman nya di tingkat kan.,5,positif
aplikasi nya sangat baguss,5,positif
"wahai Shopee ada toko yang bernama 'rsdvn' toko itu menjual mukena dan sarung, tapi dia nipu toko itu penipu, tolong di tindak ya karena barang yang di kirim palsu, dan belum ganti rugi sama sekali, mohon tindakannya. toko itu bilang nya sih 'kami kirim ulang kak, di tunggu ya' sudah dua harian tapi gaada bukti apapun yang dikirim. dan khusus buat Shopee aplikasi yang lumayan bagus dan kompetitif saya pribadi Shopee guna apk ini, tapi untuk suka tolong hati hati lagi ya, setiap kasus di tindak.",3,netral
perusahaan yang tidak bertanggung jawab,1,negatif
Pengalaman berbelanja online yang cukup baik,5,positif
Sampai dengan pengiriman yg kesekian kali(lupa brapa kali sudah😁) shopee tetap masih yg terdepan😊👍🏽👍🏽👍🏽👍🏽,5,positif
semakin buruk,1,negatif
kenapa skrng pengiriman paket lama sekali si,3,netral
pencarian yg relefan sesuai kebutuhan,5,positif
"barang yg di pesan sesuai deskripsi,",5,positif
barang banyak !!!! palsu saya sudah kena tipu 3 kali dapan barang palsu Jagan di belii yg,1,negatif
"shopee,kenapa keterlambatan konpensasi paket harus ada niminal belanja sih,olshop sebelah bebas gak harus ada nominal belanja",3,netral
"sangat membantu dalam berbelanja dan banyak sekali diskon , cuma sayang sekali s.paylater dan s.pinjam saya di tangguhkan terlalu lama sekali sudah 3 tahun tidak ada kejelasan dan solusi agar saya dapat menggunakan s.paylater dan s.pinjam dari pihak shopee.",3,netral
maaf pelayanan lama Minggu. bahkan sampai 2 sampainya baru barang sampai.,1,negatif
pengiriman jadi lamban,1,negatif
Pesanan terlambat katanya diberi kompensasi keterlambatan tapi kenapa harus ada bisa minimal belanja lebih besar agar syarat memakai voucher nya ? apakah ini disebut kompensasi ?,3,netral
GK shoope saya knp bisa cod2 cek dlu,3,netral
beduk berkahnya eror lagi pas main udah 100% malah terjadi kesalahan,1,negatif
"kenapa mau pembayaran paketan malah otomatis tertuju kesini,ke playstore",1,negatif
belanja Biasanya online lewat Shopee. Tapi akhir-akhir ini mengecewakan banget. Pesanan saya sering stuck dan akhirnya ngga sampai di tangan saya. Coba deh di yang lain.,3,netral
belanja disini sebenarnya enak. cuma sekarang barang udh di terima. tapi di daftar barang nya masih di perjalanan. belum di tulis pesanan selesai,3,netral
makin lama makin lama pengiriman nya.,1,negatif
"mau reguler pengiriman ongkir nya mahal kalo yg hemat datangnya sumpah lama banget bahkan tidak sesuai estimasi,tolong kembalikan ekspedisi yg dulu",3,netral
kurang bagus layanannya,3,netral
saran ya harusnya pemilihan pengiriman kak bisa milih dikirim dari yang lain jangan dikirim sendiri semua kalo overload gini gimana rasanya??,3,netral
apliaksi nya nyaman dan aman,5,positif
anj iklanya kek tai jmbt,1,negatif
"Dear Developer tolong sugesti auto search ""iphone"" dan buka auto buka tab live dan video dihapus saat pertama fitur aplikasi shopee karena sangat mengganggu",3,netral
"kak Napa di shopee aku dah 3kali ,barang suka di terima bang paket sendiri,seakan²barang sudah sampe sampe rumah,terus bang paketnya moto asal²aja ,tapi barang tidak sampai ke pihak yang beli,di terima Abang paketnya,jadi paket suka di kirim di lewat jauh dari tanggal datengnya barang",3,netral
"setiap kita pesan selalu cepat dtng ny dan sesuai dngn kita mau,, saya senang bisa pakai apk shopee gampang dan mudah,, sekarang kok beda ya, setiap pesanan saya dtng gak pemberitahuan oleh kurir nya,,",3,netral
cukup puas .. terimakasih shope,5,positif
"aplikasi ga guna ga membantu kendala Samaa Skali, pengiriman paket smakin hari smakin lamaa,jasa kirim nya smakin lambattt,masak saya pesan pkek dari tgl 3 feb smpai tgl 23 ini belum smpai ke kota saya msih dikirim aja dari membantu ada status update an Sma sekali agen tidak Tanggerang,ga ,jasa kirim kalian itu lebih ditingkatkan lagi ,pantaslah smuaa org bnyak yg beli di tiktokshop dari pada ditoko orens Skrang,rupanya bgini layanan kalian,20 hari pket g smpe juga gila ga tuuu",1,negatif
"berapa kali terjadi di pengiriman estimasi tgl sekian tapi ujungnya brg tidak sampe alhasil entah pihak toko, pengiriman atau siapa pasti dinaikkan tgl pengiriman nya . ini harus diperhatikan oleh pihak shopee yah 1mnggu itu cukup lama tambah lagi klo misalnya sudah lewat estimasi pengiriman bertambah lagi wktu mnunggunya2-3hr",3,netral
sangat baik...aplikasinya sangat membantu bangettt,5,positif
"flash sale itu akal akalan apa gimana, gua beli gak nyampe sedetik dah abis, flash sale 00.00 gua beli 00.00 selesai pembelian 00.01, gak dapet anjir akal akalan shopee doang ini mah",1,negatif
Very Good Shopee,5,positif
buruk kali pelayanan customer servisnyaa,1,negatif
"saya tau uang anda banyak, tpi kalo masang iklan di manapun jgn lah klik otomatis masuk shpee",1,negatif
cukuo mudah penggunaannya,5,positif
bagai mana cara penarikanx,1,negatif
"gak pernah posting ulasan apapun selama download apk dan baru kali ini agak kecewa sih di shopeefood nya, kenapa driver banyak yg alesan masalah tempat pengiriman pdhl udah bayar tambahan parkir, apalagi kalo lg di mall dan pesen makan gak mau naik dan minta lg parkir jg. gw di mall jg gak tau kali lobby depan belakang sebelah mana tp disuruh muter cari lobby belakang, tolong untuk para driver diperbaiki uang krn kompetitor jg lbh baik loh segi pelayanannya",3,netral
"ini kenapa si aplikasinya ? setiap pencet tombol kembali malah langsung ke beranda,klik voucher balik lagi ke beranda,ganti alamat,balik lagi ke beranda. aneh",1,negatif
"apk shopee ini sangat berguna sekali, tetapi terkadang sering mengalami tidak bisa cod dan pesenan tiba tak sesuai tanggal suka di undur gitu, pliss kenyamanan costumer itu penting!",5,positif
sudah bertahun² pake shopee baru kali bener² sangat kecewa karena tiba² aja ada orang mau meretas limit spinjam dibulan januari kemarin dan ya hampir 1 bulan masih belum selesai tiba² pihak dari shopee nya pada ilang semua gaada tanggung jawabnya sama sekali mana yang disaranin sama pihak shopee nya sudah saya ikutin semua dan sekarang tiba² ilang orang²nya Gimana ini pertanggung jawabannya?,1,negatif
"Bagus belanja di shoope tapi tolong paketnya sudah satu pekan lebih (10 hari) TDK bergerak dari Tangerang takutnya TDK smpai sesuai estimasi waktunya, tolong dipercepat pengirimannya. Pesanan baju lebaran mau di pakai buat lebaran",4,positif
amazing online shop,5,positif
"tiap masuk Langsung dialihkan ke toko orang, ga ada yg mau dibeli produk d toko itu, setiap buka shopee langsung dialihkan ke toko orang. dan kalo ada notif ""Halo, tolong bales pesan saya!"" kirain beneran pesan chat di klik ke toko lagi. Risihhh",1,negatif
"kak gmn nih kok setiap buka shopee mesti nggak bisa dibuka pdhl udah di update, cache nya juga udah tpi ttp nggak bisa . tolong perbaiki lagi aplikasi nya yaaaaa terima kasih",3,netral
"assalamualaikum cm sebenarnya sy suka dengan aplikasi ini halo sekarang GK bisa cod lagi dan GK bisa pakai voucher itu knp y KK bisa bantu aku GK , hargax murah meriah sihh tpii itu aj kendalanya KK🙏🥲",3,netral
semoga belanja,3,netral
"WARNING KHUSUS NYA UNTUK PAKET,DI SEGALA EXPEDISI MANA PUN.hampir 90% kurir tidk memberi tahu pembili DAN ITU JUGA AGA LAMBAT DLM PENGIRIMAN....dan UNTUK SHOOPE HARUS DI PERKETAN BUAT PARA RESTO/FOOD kurangin..sya KEBERSIHAN DAPUR.pake harga diskon jgn sampai porsi nya juga di NYA,,TERUTAMA pernah bbrapa kali beli ayam. tidak sesuai.ayam nya Segede jempol kaki.hrga aja mahal.mending beli ayam chiken di kaki5 harga 8rb/12rb/14rb ayam nya gede.apa harus saya sebut resto nya,,",1,negatif
