text,true_label,pred_label
"Tolong kak segera diproses cepat, saya melakukan transaksi via Seabank untuk pembayaran di Shopee. Lalu melakukan pembatalan pesanan, pembatalan disetujui penjual tetapi shopee belum melakukan pengenbalian Dana kembali ke Akun Seabank saya...Menunggu 1x24 selama diproses tapi sebesar sudah lewat 3 hari belum ada pengembalian dana ini 326.800 di akun Seabank saya maupun di aplikasi Shopee..keteranganya selalu ""Dalam Proses Pengembalian"". Kenapa lelet, kenapa saya harus menunggu lama.",0,0
"bagus, banyak diskon.. tp untuk event tertentu blm ada penyelesaian untuk pengiriman.. terlebih pasti saat puasa di overload",1,1
pengirima terlalu lama,0,0
semenjak pake jasa spx shopee jd kurang bagus sering klewat jauh pengirimanya bahkan lom nyampe tujuan lokasi sering di batalin tanpa kasih kabar wa tau telfon ke pelanggan jd jelek.,2,0
"saya di diperlakukan tidak adil, kurir yg tidak antar paket, saya yg disalahkan,COD saya yg kecewa,karna blok.",1,1
"haha, makin lama makin pelit! harusnya makin sukses tuh makin ditingkatkan kualitas aplikasinya, bukan malah dinaikkan harganya.",0,2
👍 good..,2,2
"saya mau daftar no baru,no lama yg 30 terakhir sudah lama gak dipakai, saya udah pesan 2 pasang sepatu,jgn salahkan saya karna shopee berbelit Belit mau ganti no baru,saya pindahkan shopee ke hp baru saya",0,0
saya punya bermasalah untuk login,0,2
semoga dapat mobil akun Rendii453,2,2
"udh di update pas kok masih lelet dahal sinyal ok , palagi tp main bedug berkah udah nyampe finish terus tapi malah terjadi kesalahan terus jadinya gak dapet voucher apapun 😕",1,1
"mending adain lagi jnt pengiriman biar pengiriman nggak terlambat terus, bikin nggak mood aja",1,1
putri rahma,1,1
pengiriman super lelet minta ampun ... biasa paling lama 1 minggu sekarang ber minggu-minggu... ... kecewa berat banget di pengirimannya...,0,0
"saya tinggal di kota Tarakan kaltara, sekarang ongkir nya jadi mahal karena ada ""sub total ukuran khusus"" mohon perhatian ✌️",0,2
Pengiriman sangat buruk,2,0
aplikasi terlalu berat,1,1
"tolong memberikan punya ke jasa kirim itu yang barang tanggungjawab,Jagan ngasal barang stuck hampir 1/2 bulan tapi Ngada tanggung jawab...😡😡😡",1,1
lu kalo iklan bikin ngotak dikit napa,0,0
tolong bisa menu blokir pengguna / pembeli ini sangat penting supaya pembeli yg reseh tidak kembalikan order kembali ke toko kita.,1,1
Pling ribet pusing bgt mau kembali ke susahnya jadul akun minta ampun.,0,0
aplikasinya bagus,1,1
akun dibatas,1,1
sangat baik dan membantu barang pengadaan,2,2
batal ini min kok setiap kali mesan ke apa mulu dah,1,1
"Jangan marah bintangnya saya kurangi jadi 1 aja kalau belanja ongkos kirim gila amat, 2 banting 1 tidak seperti dulu lagi",0,0
bagus tapi toko ga nya sesuai deskripsi pdhl bintang nya banyak,1,1
"harganya juga,tapi murah ongkir nya gratis murah saya kecewa setiap pesan datangnya pasti lamaa☹️",1,1
Shopee lebih akurat pengiriman barang,2,1
bagus si cuman jadi nya maksa iklan bintang 1 aja,0,0
bagus tapi sering ngelag,2,2
performa makin makin hari buruk. masak memberi penilaian tanpa foto GK boleh.malah akun saya mau di blokir.tolong diperbaiki.performa di tingkatkan lagi,1,0
"sekarang shoope sudah banyak yang tidak jujur penjualanya, sudah banyak hantunya produk tidak sesuai gambar.",0,0
Belanja .ada shopee tambah untung di discond menarik barang nya lengkap,2,2
pesanan datang sesuai barang,2,2
Shopee memang ok,2,2
"plis kalau pas scroll video terkait produk yang dicari, ga lama dong ganti video pendek potongan drakor atau apa ga jelas... banyakin yang fokus sama produk aja malah",1,1
"servernya buat event itu yang niat ada event besar tapi kalau lag atau down, sebaiknya kalau ada event itu lebih baik di undi lewat live atau apa kek",0,0
"Shopi sekarang lambat amat pengirimannya, yang biasanya 3 hari jadi 5 hari baru sampai gimana, tolong di perbaiki",1,1
saya nyoba shopee itu keren banget ternyata awalnya ragu tapi lama-lama jadi suka onwer nya ramah-ramah ⭐⭐⭐⭐🌟✨👍🏻🧡🧡🧡,2,2
"saya suka belanja di shopee dan sebelum di update app sangat lancar aja,setelah di update semakin lelet padahal jaringan bagus ruangan penyimpanan hp juga banyak tersisa dan ongkir juga bertambah dari sebelumnya app sering keluar sendiri saat dibuka,membuat hp jadi gelap sebentar, sedangkan app lain saat baik aja baik di buka. mudah-mudahan aja kedepannya Shopee tidak terlalu berat di pemakaian hp saat membuka app nya dan juga pengiriman juga tidak terlalu larut",1,1
sfxxxxc co,1,1
"setelah update terbaru mau beli oli gk kok sekarang kendaraan bisa ya, sebelum2nya bisa.",0,0
GK bisa COD,1,1
Kenapa semakin kesini Semakin lama waktu pengiriman. dan estimasi tiba bisa berubah2....,1,1
"selalu yg bagus, Aplikasi pakai shopee kalo mau belanja",2,2
beda reguler... shope yg dulu... sekarang pengiriman ke luar pulau beberapa minggu padahal dngn beda kalo pake jnt,0,0
"tolong dirubah..ketika saller cari yang produk, munculkan foto yang terbaru, jangan foto foto terlama, kami capek scrollnya...",1,1
"transit hub sedati sidoarjo lama sekali pesan dari tanggal 3 sampai tanggal 12 tidak datang"",dan akhirnya dibatalkan oleh kurir, alasannya pesanan ditolek oleh pembeli, padalan udah nunggu lama"", dan minta tolong kasih nomer kurirnya",0,0
kenapa sekarang aplikasi nya kalau pesan barang ga bisa di batalin?????? harus di setujuin sama penjual nya dulu kan saya terkadang ingin memesan barang tapi tidak jadi karna berubah pikiran tapi setelah harus menunggu admin nya konfirmasi pesanan saya ternyata tidak bisa!!!! dan barang nya pun yang tadi nya saya ingin batalkan jadi tidak bisa!!!!!,0,0
no mau ganti ribet hape yang lama aza susah minta ampun,0,0
"1. Alamat pengiriman tiba"" berubah ketika lokasi aktif, padahal harusnya ga berubah karena saya masih di alamat tersebut. Ini mungkin BUG, sangat merepotkan saat memesan shopee food (04/01/26) 2. CO dari tgl 04/03/26 sampai tgl 15/03/26 masih belum sampai dan stuck di JAKUT ga berubah"" ga jalan"", hubungi CS Prioritas member platinum juga GA GUNA ! SANGAT MENGECEWAKAN !",0,0
"sering terjadi kurir tidak telfon atau konfirmasi wa kalau paket mau dikirim,barang udah ditunggu tapi di cek pengiriman penerima tidak ditempat pengiriman dikirim ulang besok, untuk kedepannya seleksi lgi klo mlih kurir.",2,0
lumayan baik,1,2
saya kasih bintang 3 karena pas saya beli pen malah yang warna nya hitam malah yg datang nya putih sama jg kayak sepupu saya beli nya ungu malah yg datang pink,1,1
nya nii sekarang pengiriman jujur lamaa bet dah shopee,1,1
pelayanan semua bagus tapi pengiriman nya tolong di percepat ya itu saja baik nya baik,2,2
"saya sering dapat kok 10rb keterlambata,, saya amati vouhcer kayak gak ngaruh ya soalnya harga darisana tiba² naik,, ini voucher keterlambatan gk guna mana dapat 3 gk bisa digabung pula",2,2
"apk ngebug atau apa saya ga tau tp setiap kali mau cek keranjang,liat barang selalu ga bisa.tulisannya bilangnya internet anda buruk padahal buat buka Ig lancar' aja dan setiap kali saya pencet retry selalu layarnya jadi putih ini ga tau punya saya doang atau orang lain juga tp cepet' perbaiki y",1,1
"Kwalitas barang byk yg baik, Kami sangat terbantu dgn shopee, tks..",2,2
"sudah tidak bisa COD lagi, padahal paket sebelumnya pihak Shopee yang batalkan otomatis sehingga fitur COD nya di hapus😌",0,1
oke siep reel,2,2
mantap lah tapi masih agak ragu untuk kualitas barang di aplikasi shop . tolong shopee barang yang di jual di online shop anda penjual nya di perhatikan kualitas barang yang di jual biar jangan terlalu kecewa konsumen pembeli🙏,2,2
PROMO BANYAKK,2,2
suka banget belanja di shopeee,2,2
tidak hanya bisa untuk chat penjual dan pemebeli bukan bisa buat smua chat umum apalagi buat yg usahakan pantas batasi langsung akun atau blokiir,1,1
tiga dulu soalnya shopee vidio sering eror upload saat video!,1,1
"hancur, ekspedisinya bukannya sistemnya jelek, aplikasi harus dipaksa bisa ngelakuin apapun, dari tahun lalu ngaco, bebenah malah makin kacau",0,0
aplikasi nya baguss tapi bisa ga sih iklan nya jangan di mana mana ngeleg aku jadi hp dan tombol keluar nya kecil bangett setiap maen game pastii ada iklan sopii tau gue lagi boke lagii izin ya kak 🙏,1,1
pesanan sampai kota tujuan..tapi sampai 3 hari.gk di kirim²..,0,1
bs ngga pembayaran cod ??????,0,0
banyak free ongkirnya,2,2
"Payah , ngeleg , lemot, chat cs yg jawab malah bot, ga ngebantu sama sekali",0,0
sangat membantu dalam pembelian online,2,2
"pengiriman nya ga jelas, sudah saya balas via DM",0,0
"mending adain pengiriman jnt lagi biar pengiriman nggak terlambat terus, bikin nggak aja mood",1,1
"bagus, sambil milih"" keperluan",2,2
"Sudah berapa bulan spaylater di bekukan langsung sudah mengajukan tapi tidak ada respon dari pihak spaylater, aneh aja baru sekali telat bayar , kena bekukan",1,1
"apk aneh, mesen makan driver gk dpet' aneh bgt anj tololl dri jam 2 pagi ampe subuh najiss bgt ampe gk puasa gra' gk saur dontollll",0,0
saya suka dan sering belanja di Aplikasi ini.... terima kasih banyak,2,2
bagus tak mengecewakan pelanggan,2,2
"belakangan pengiriman barang selalu meleset dari waktu estimasi saat order, ketika sudah co dan di proses oleh seller waktu estimasi berubah padahal pemesanan masih di kota yang sama.",0,0
"tolong deh pintar² ajak kerja sama, ini spx gk guna sama sekali!!! kurir di situ cuman orang² yang gk niat kerjaaa. udah berapa kali beliii kendalanya tetap sama kurirnya, dulu waktu masi sama jnt gk kayak gini. kurir ngechat udah di bales ehh ujung² paketnya di balikin karena pembeli gk ada di tempat. padahal kita nunggu paket itu. adalagi kurirnya bahkan gk kasih kabar apapun tiba² paketnya udah di returr kalau kayak gini terus orang² gk akan lagi pake shopee njir",0,0
pengiriman yg mengecewakan,1,1
sebulan kemudian ada belum barang,0,0
tolong pulihkan akun saya jngan d batasi ada saldonya,0,2
semoga lancar terus,2,2
tolong ya kalau nyampekan pesan itu langsung pengirim nya bikin emosi ngomong sama sistem ni,2,0
"An easy way to shop from home, with cheaper prices, you just wait at home",2,2
"Sepertinya makin kesini shopee makin mengecewakan.. tiap hari ada aja kebijakan baru tanpa pemberitahuan... kenapa belanja via pengiriman kargo ditambah biaya subtotal ukuran khusus? Sekarang mau belanja barang besar menyulitkan kita para pembeli, karena biaya tersebut lumayan mahal dari ongkir yang didiskon Shopee.. Tolong hapus kembali kebijakan tersebut..",0,0
shop lengkap belanja paling aplikasi dan murah,2,2
cukup baik,1,2
"tolong kasih tau ke kurir spx yg kirim kerumah,kalau sampe rumah tuh konfirmasi/pencet bell,bukannya main lempar saja barangnya ke teras,padahal sekeluarga dirumah semua,giliran COD teriak-teriak!!!",1,1
parah bet shopee paket udah mau 5 hari gak sampe' nyangkut di Cirebon mulu.kalo bisa kasih ulasan bintang 0 gw kasih sekarang wkwkwkwk,0,0
edit: ini kok sistem berjalan masih pengirimannya ? padahal sudah saya terima paketnya ?,1,1
"apaan sih udh buat update tapi tiap make apk nya aneh banget, lagi scroll² liat barang terus pas di kembali selalu kembali langsung ke beranda bukan ke tampilan kita liat barang² (menu). barusan mau ajukan pengembalian aja susah banget pencet tanda ""centang"" di upload foto/video barang bukti pasti larinya ke beranda terus jadi susah buat kasi buktinya, tolong dong ini ada yg sama ga apk nya begini kalo di pake dan semoga bisa di benahi lagi, mungkin salah hp saya atau gmna tpi apk lain ga gini",1,1
Awalnya coba2 belanja kasih shopee. ternyata aman dan terpercaya produknya. terima pakai shopee,2,2
SUKAAA BNGTT SMA SHOPEE INI BNYAKK VOCER CEPAATT!!! JUGA PENGIRIMAN NYA AND JNGAN BOSEN BOSEN ADAIN VOCER GEDE GEDEAN YAAAA,2,2
"aplikasi gk jelas padahal mau minta bantuan cs nya malah cuma bisa chat sma ai, gk ngebantu mecahin masalah",0,0
"Aplikasinya sih udah bagus banget, tapi yg ga bagus tuh para pekerjanya pada lemot, masa paket saya apa stack disitu situ aja,, Kurir nya ga antar alasannya penerima tidak ada di rumah, padahal saya stay 24jam dirumah, Alamat lengkap nomor telpon aktif, tapi tu kurir ga ada info apa statusnya tiba"" nunda pengiriman,, Pekerjanya saya chat 1 1 ga ada yg respon. Tolong dong di beresin untuk Spx penjaringan hub 14 terimakasih.",1,1
"sudah kena biaya pesanan, masih di tambah biaya khusus. ketika promo juga aneh banget, tutup aja aplikasinya. pesan barang dr tgl 8 sampai 11 hari kagak sampai2. stuck di dc berhari hari tanpa ada skala prioritas.",0,0
setiap pesanan lama mencari driver berjam jam,0,0
"Voucher shopee hanya genjutsu, kecewa berat paket ku 2 Minggu dibatalin otomatis, pas mau co lag ada biaya tambahan subtotal ukuran khusus",0,0
"seharusnya nomor kaya diterterakan kurirnya tiktok, jadi kalau ada tidak sesuai nya waktu atau tempat pengiriman bisa langsung menghubungi kurir, kadang kurir gak menghubungi customer tau2 status pesanan nya tertunda karena penerima tidak ada padahal udah nungguin dirumah seharian",1,1
Pesanan Instant sangat lama,0,0
kenapa setiap saya ingin memilih sesuatu kembali ke beranda dan kenapa untuk pembayarannya gak cod aja kenapa harus transfer bank tolong sistemnya di perbaiki lagi dan dicek secara teliti lagi,1,0
parah shopee komisi saya tidak cair saya akan uninstal pindah belanjanya ke tiktok ajalah,0,0
lama banget proses pengambilan dana di Shopee food,0,0
pengiriman lemot... status di pengantaran kurir terus sampe 3hari gk sampai sampai,0,0
fitur Neko lu benerin noh,0,0
"balikin kurir J&T, lemot bgt kurir dari lu",1,1
anj iklanya kek tai jmbt,0,0
jual jg mobil kah.,1,1
nya Aplikasi bagus. tapi setiap pesan barang tidak sesuai dengan warna yang di kirim,1,1
"sejak pengiriman di handle 1 ekspedisi spx banyak banget keterlambatan nya, kerusakannya. spx itu tidak bisa menampung semua pesenan jadi jangan pura²gk tau dengan hanya membuka spx saja untuk pengiriman nya.",0,0
bagus bagus si ni shoope tapi kadang datangnya lambat,2,2
"belanja dishopee jujur membuat saya semakin hemat dan lebih mudah mendapatkan barang yg saya inginkan,cuman sedikit dri pesanan saya yg tidak sesuai ekspektasi dan itupun bisa di kembalikan dan proses pengembalian sangat lancar.tapi sekarang shopee agak licik sebelum top up shopeepay banyak voucher gratis ongkir,tapi setelah di top up voucher ntah hilang kemana.bahkan pas cek di ""voucher saya"" akan ada voucher besoknya eh pas ditunggu jujur emang bisa pas dicoba cekout vouchernya mlh GK bisa🙄",2,2
buat oke.. belanja yg kecewa ngaktifin paylater udh 4x gak di acc,1,1
"dri banyaknya keluhan memang sopi saat ini buruk sx dan sangggggat buruk buat apa di kasih focer keterlambatan pengiriman nga ada gunanya seharunya memaksimalkan apa yang dikeluhkan ,saya sudah nga puas pesanan saya Nga nyampe"" komplen nga ada gunanya,jangan bahan komplinan hanya buat pembukuan saja tapi TDK dibenahi ,",0,0
"shopee video tidak mau berhenti walaupun sedang mencari barang yang mau di beli, sangat mengganggu pencarian sering eror dan mengarah ke ""nike"" padahal tidak pernah beli maupun search. apapun pecarian awal hasilnya ke ""nike"". cs tidak ada solusi",0,0
ya selama belanja disini semua masih dalam keadaan baik dan tidak mengecewakan .. semoga bs kerja sama dng toko yg amanah ya dan tidak mengecewakan Customer,2,2
ga guna pengiriman lambat!,0,0
Tolong total list harga barang yang belum dibayar dan sudah di bayar itu di tampilkan juga pada kolom fitur baru. Biar kita persiapkan jumlah dananya berapa barang yang belum dibayar kalau gk kita nyusahin tokonya barang tiba gk ada duitnya. Kalau order dikit tahu tapi kalau banyak kita jadi bingun ngitungnya.,2,0
"saya sangat tidak puas dengan aplikasi sekian ini. karna waktu upload vidio affiliate stuck vidionya, mungkin cuma itu kekurangannya, yg sangat perlu di update secepat mungkin, shopee trima kasih",1,1
tolong donk kalau bisa jangan terlalu banyak menjijikkan perempuan yang terlalu fulgar iklan TAU..!!! merusak...!,1,1
aku coba smua bintang sangat kecewa banget awalnya bisa cod kok skrng ngga bisa 🤔🤔kecewa,0,0
kenapa saya mesan bisa tidak online,1,1
"shopee kenapa sih?,kok gak bisa COD?",1,1
"Sebagai pengguna shopee, sy telah byk dibantu mendptkn brg2 pilihan sy, namun ada hal2 yg membuat sy kesal terkait terjg. yg menggunakn rekomendasi kurir, di awal estimasi ny sdh ok namun praktekny dlm perjalanan tiba2 jd berubh ke arah yg lebih lama. Tolong konsisten dgn apa yg telah diposting agar kpercyaan tetap pengirimn",1,1
tawaran ada jangan spinjam lagi ya. terimakasih,1,1
iklan lu banyak banget setiap di gilaa app atau web pasti ada lu,1,1
"Shopi sekarang lambat amat pengirimannya, yang biasanya 3 hari jadi 5 di baru sampai gimana, tolong hari perbaiki",1,1
barang pesan selalu sesuai sama yang saya nya,2,2
aplikasi ya gak bisa di gunakan lagi udh jelek kali di install tetep gak bisa di buka mau bikin baru lagi juga gak bisa padahal jaringan ya bagus tapi pas masuk ke aplikasi jaringan ya beberapa mulu,1,1
"untuk kurir spx ko makin kesini pengiriman selalu lama, bahkan notif berulang kurir akan segera di tugaskan Garut berminggu-minggu Minggu, kejadian ini di daerah Tarogong sampai Jawa Barat",0,0
Jelekkkkkk banget aplikasix lemott,2,0
"jualan di shopee udah 9 tahun. udah jd penjual star +, udh produk pilihan lokal dan garansi harga terbaik, tapi gara2 ada Customer order dengan jumlah nominal besar langsung kena pelanggaran terindikasi transaksi mencurigakan. langsung promo extra tidak bisa digunakan, smua promo yang disediakan shopee tidak bisa di pakai. anehnya di point pelanggaran bersih. setiap complain jawaban sama. BERJALAN SUDAH 3 BULAN. akhrny costumer pindah platform co karena udh bnyak langganan jual barang costume",1,1
"iklannya ga ngotak, lagi baca wattpad tiba2 beralih ka shopee terus ga kepencet sama sekali, dan bukan sekali duakali tpi sering. lgian bkin iklan segitunha banget. padhal shopee sjrng pake spx kurirnya ga pernaah chat dlu kalau kirim barang jd jena tipu deh",1,1
